"","EcoregionName","Scenario","Time","EcoregionIndex","NumSites","AGB","SRR","Min_rate","Fungi","GF","Lichen","Aesthetic","Recreation","Fungi_val","Replicate","Carbon_flux","Nitrogen_flux","Timber"
"25"," eco1","Scenario 1",3,0,32,157.639,4.20435669413197,21.5019035507077,2.09345932830234,14.6225976739121,31.2436093923179,0.552224008365666,3.94413668198511,3.77928706701357,1,1.94100000000003,2.10000000000002,146.433781097849
"26"," eco1","Scenario 1",30,0,32,250.892,4.42574365468027,17.9860132035008,2.34403039091953,11.1436665970973,34.3544245754353,0.788301245308726,4.14448262486686,4.24906630513532,1,3.29000000000002,4.09999999999991,240.79061906659
"27"," eco1","Scenario 1",31,0,32,254.543,4.43451932910965,17.8407686606205,2.35244739758562,11.0248493771926,34.4507352956171,0.799061991235195,4.15173380146856,4.2642786826751,1,3.32399999999998,4.20000000000005,244.833838031895
"28"," eco1","Scenario 1",32,0,32,258.106,4.44309133205713,17.6984733848836,2.36056030970913,10.9100523840959,34.5426846658692,0.809682809179,4.15876679548392,4.27889318031429,1,3.27499999999998,4.20000000000005,248.802246330504
"29"," eco1","Scenario 1",33,0,32,261.654,4.45163495126838,17.5562357670446,2.36853971267869,10.7968631953841,34.6322270511596,0.820377141756293,4.16572757372682,4.29322013111778,1,3.274,4.19999999999993,252.736741077397
"30"," eco1","Scenario 1",34,0,32,265.216,4.46022001577224,17.4128934400434,2.37645086912348,10.6843457561603,34.7200781239784,0.83123333976197,4.17267305407841,4.30737777020093,1,3.29900000000004,4.39999999999998,256.853628183688
"31"," eco1","Scenario 1",35,0,32,268.753,4.4687524927508,17.27001835858,2.3842076217456,10.5737166253151,34.8052689409224,0.842132968186525,4.17952739854573,4.32121325620229,1,3.29599999999999,4.40000000000009,260.807828773191
"32"," eco1","Scenario 1",36,0,32,272.365,4.47747378059191,17.1235595880105,2.39202716472077,10.4618609925676,34.8901477506773,0.853387757933995,4.18648350750345,4.33511426480049,1,3.34899999999999,4.5,264.771419659219
"33"," eco1","Scenario 1",37,0,32,275.991,4.48623688569278,16.9759699678782,2.39977366401433,10.3506988438213,34.9731857242248,0.864813288461241,4.19342230657459,4.34883896081036,1,3.37200000000001,4.69999999999993,268.711797608996
"34"," eco1","Scenario 1",38,0,32,279.528,4.49479263690868,16.8314592637897,2.40723025527299,10.2433429812435,35.0520751508238,0.876082104907814,4.20014807940303,4.36200599971338,1,3.31200000000001,4.5,272.735879576284
"35"," eco1","Scenario 1",39,0,32,283.229,4.50375327202603,16.6796732064184,2.414927096417,10.1321382128671,35.1323747099513,0.888005322301083,4.20714057385208,4.37555173058047,1,3.43299999999999,4.80000000000007,276.55259671401
"36"," eco1","Scenario 1",4,0,32,160.737,4.21162620689443,21.3910939533383,2.10288353856189,14.492146080366,31.3649707421737,0.558958749280002,3.95125326258617,3.79730290601213,1,2.18199999999999,2.19999999999999,149.168950494234
"37"," eco1","Scenario 1",40,0,32,286.686,4.51213070511373,16.5373631228627,2.42201905334597,10.0292980678892,35.205289420468,0.899265294146725,4.21363040717467,4.38799181960997,1,3.26499999999999,4.59999999999991,280.48256630224
"38"," eco1","Scenario 1",41,0,32,290.183,4.52061249664617,16.3928845758501,2.42909730525648,9.92627386107355,35.2769792073713,0.910777231688414,4.22015442759502,4.4003685112269,1,3.28699999999998,4.70000000000005,284.244895266015
"39"," eco1","Scenario 1",42,0,32,293.636,4.52899489628334,16.2497089184662,2.43599199229786,9.82552959108464,35.345712605438,0.922265340390338,4.22655603203109,4.41238646319001,1,3.24900000000002,4.70000000000005,287.956434233468
"40"," eco1","Scenario 1",43,0,32,296.943,4.53702969680396,16.1121073115629,2.44250712308458,9.72995313821431,35.4096145042233,0.933381302332446,4.23264943314767,4.42370867995757,1,3.142,4.5,291.632598816381
"41"," eco1","Scenario 1",44,0,32,300.225,4.54501035961861,15.9750818908504,2.44888784229771,9.63597001170721,35.4711602365483,0.94452393373089,4.23866050470701,4.43476533179868,1,3.11199999999997,4.69999999999993,295.305688030882
"42"," eco1","Scenario 1",45,0,32,303.331,4.55256911112426,15.8449788109058,2.45484825632046,9.54781901712646,35.5276777815644,0.955171330151896,4.2443159914488,4.44506529738292,1,2.97800000000007,4.5,298.894702600774
"43"," eco1","Scenario 1",46,0,32,306.384,4.56000462356514,15.7166922824248,2.46063291600256,9.4619168022537,35.5815853102307,0.965734662656654,4.2498435134265,4.45503559781522,1,2.91499999999996,4.39999999999998,302.428107519352
"44"," eco1","Scenario 1",47,0,32,309.243,4.56697281448755,15.5961948986655,2.46598343376793,9.38213720943121,35.6305812257717,0.975715088291499,4.25499154752488,4.46423512988822,1,2.78300000000002,4.30000000000007,305.879237397074
"45"," eco1","Scenario 1",48,0,32,312.018,4.57374104756848,15.4789023459873,2.47111518088435,9.30531118098736,35.676757034302,0.985484500273528,4.25996223167357,4.47303848216614,1,2.68799999999999,4.19999999999993,309.260041653916
