"","Time","Scenario","AGB","SRR","Min_rate","Fungi","GF","Lichen"
"90",8,"11",254.133665508757,5.48831115974345,18.193548253963,2.32311718817186,11.2087392709955,33.9067188924457
"91",8,"12",247.809604609929,5.4649186367049,18.4769464025565,2.31083598768497,11.408413810909,33.7878540941488
"92",8,"13",126.826433709654,5.08898351176864,23.2678323767453,1.99042340501638,15.991242273346,29.9185305369887
"93",8,"14",239.708983427414,5.43695764581904,18.8223082088037,2.29271315014863,11.6846097072914,33.5877162528789
"94",8,"15",65.7694029526704,4.94859026618219,25.2509951390891,1.76981707564219,18.8924417066764,27.1201228862226
"95",8,"2",246.982046533507,5.46414878807804,18.4938425513732,2.30649307444104,11.4571600390329,33.714732572564
"96",8,"3",236.3450623824,5.42857274215295,18.9372971402486,2.28133498396105,11.8321384234274,33.4273757241565
"97",8,"4",218.965496309162,5.36299948612738,19.7274598884611,2.24912059207961,12.3669009014563,33.1308338694824
"98",8,"5",196.484488131423,5.28984643909391,20.6467501127112,2.19351848108347,13.1793939763469,32.4711239593605
"99",8,"6",188.966444854538,5.26722752837546,20.9379222899111,2.17272149488807,13.4725483124005,32.2161160582594
"100",9,"1",263.477495006513,5.52231409081696,17.7797572238025,2.34193092855172,10.9078215561864,34.0952874151667
"101",9,"11",256.373710269214,5.49597303139496,18.0986639831765,2.32821236672763,11.1316016165893,33.9636158129376
"102",9,"12",249.208722572008,5.46976207473844,18.4171722760538,2.31394929358171,11.3607320207896,33.821654892199
"103",9,"13",130.358135475467,5.09816181573309,23.1438022935592,2.00192109066659,15.8368351469804,30.0662375786013
"104",9,"14",242.046057931683,5.44489816982067,18.7237829487801,2.29809258795298,11.603512789758,33.6480449602087
"105",9,"15",68.3969769141699,4.95393858093151,25.1717606063541,1.78013883304262,18.7585372226398,27.2481808169787
"106",9,"2",249.969435591258,5.47442797616696,18.3667638169708,2.3132152077276,11.3547700711142,33.7887561822832
"107",9,"3",239.310305688233,5.43853091779798,18.8133175544941,2.28829959546495,11.7278831118789,33.506280691414
"108",9,"4",222.333797691417,5.37411805997979,19.5883303316908,2.25726255997061,12.2467375330295,33.2256154463989
"109",9,"5",199.972954407295,5.30079085711187,20.5076866675691,2.20263247690725,13.0486771563811,32.5815109141201
"110",9,"6",192.494420791721,5.27813535772784,20.7986984269354,2.18213040510742,13.3385511278626,32.3310185884064
"111",10,"1",266.408720400926,5.53273831110713,17.6520868951684,2.34812276746824,10.8109546457497,34.1603150528048
"112",10,"11",258.779045303228,5.50462071408943,17.9930736116512,2.33318148706434,11.0531387228605,34.0149258836087
"113",10,"12",251.049102728325,5.47629843781508,18.3370890859965,2.31784703470041,11.2998326371626,33.8626222724359
"114",10,"13",133.921869228542,5.10754198822957,23.017602060157,2.01338142086673,15.682477404616,30.2133809431536
"115",10,"14",244.347150817774,5.45275571810667,18.6264285073631,2.30334230685679,11.5240952021846,33.7066131187936
"116",10,"15",70.9612497828919,4.95921739665541,25.0939119910596,1.79014106600951,18.6286530224884,27.3726347107071
"117",10,"2",252.963776776668,5.48480211449345,18.2387634952937,2.31986817465822,11.2528981320153,33.8613734818541
"118",10,"3",242.288605044145,5.44860325088481,18.6881725513817,2.2952109193824,11.6239293057071,33.5840093615553
"119",10,"4",225.722348169055,5.38539928472355,19.4475201694144,2.2653390760601,12.126884490266,33.31884960986
"120",10,"5",203.472686712983,5.31187467721144,20.367257241963,2.21165166053586,12.9186926700673,32.6900728066718
"121",10,"6",196.040238999855,5.28920491533136,20.6578314996153,2.19145966109524,13.20506720587,32.4442990617933
"122",11,"1",269.342420791721,5.54323840917397,17.5237177426021,2.35423974451804,10.7147042711532,34.2238521691292
"123",11,"11",261.216051526994,5.51322987021623,17.8874356842369,2.33839799383423,10.9719687959693,34.0701986764449
"124",11,"12",253.440782638587,5.48469440111208,18.2338835476365,2.32302988478272,11.219679528787,33.9182141239243
"125",11,"13",137.520478868143,5.11713519064454,22.8890985779726,2.02480915199254,15.5280818807148,30.3599718469073
"126",11,"14",246.641049609205,5.46062386148818,18.5290686219822,2.3085336305215,11.4453034627159,33.7642233103515
"127",11,"2",255.961784266898,5.49525461473947,18.1100279033813,2.32645088868721,11.1515990445766,33.9326172541086
"128",11,"3",245.276410804747,5.45877378127155,18.5620461368502,2.30206544156712,11.5203554331803,33.6605458666974
"129",11,"4",229.125144992039,5.39681893555646,19.3053162067771,2.27334089599713,12.0075032134913,33.4104496657313
"130",11,"5",206.97900061514,5.32307368738057,20.2257324184348,2.22057515501985,12.7895050086948,32.7968443274493
"131",11,"6",199.59541739036,5.30040194926639,20.5157269623621,2.20069622588993,13.0723217373784,32.5558217125206
"132",12,"1",272.267445686785,5.55376906407613,17.3951853606629,2.36026507198907,10.6193786808972,34.2857785015471
"133",12,"11",263.459009661311,5.52131051321273,17.788825905806,2.34301167693316,10.8989344187624,34.1175199614617
"134",12,"12",255.423879903025,5.49193078047473,18.1458883160705,2.32699927759077,11.1561162798293,33.9580549431759
"135",12,"13",141.148693479519,5.12693198548302,22.7584394141729,2.03618203684482,15.3739209077504,30.5056682470966
"136",12,"14",248.842060030395,5.46826808728991,18.4348168353513,2.31340167405663,11.3706874185173,33.8172928798032
"137",12,"2",258.949583658995,5.50573453043722,17.9811754901542,2.33293595877135,11.0513131657469,34.0022114925397
"138",12,"3",248.25501736865,5.46897657938534,18.4357478174781,2.30882294132287,11.4177843023301,33.7354556070172
"139",12,"4",232.517497720365,5.40828873021137,19.1627980409817,2.28121643329596,11.8893976126071,33.4998597319809
"140",12,"5",210.479977420756,5.33434614770149,20.0836256256487,2.22937701214422,12.6615080474695,32.901524471089
"141",12,"6",203.143001085541,5.31166970956539,20.3730920438588,2.2098000503665,12.9409053788291,32.6651071728173
"142",13,"1",275.165417209437,5.56425874783668,17.2673445801463,2.36616729765637,10.5255213772899,34.345830323667
"143",13,"11",265.673108843537,5.52919352968445,17.6923101254618,2.3476778265704,10.8257907770785,34.1661796763461
"144",13,"12",257.162156715878,5.49797011720803,18.0714322664454,2.33084124083628,11.0973523940205,34.0004065081856
"145",13,"13",144.799945831524,5.13691797668694,22.6258316682076,2.04747550605575,15.2203039820297,30.6501004940629
"146",13,"14",251.046996309162,5.47594173591028,18.3402578222105,2.31825954925062,11.2961237890417,33.8701692748355
"147",13,"2",261.917991424229,5.51620336286966,17.8526577013276,2.33931095851075,10.9522819337878,34.070082624985
"148",13,"3",251.21490248227,5.47917441337796,18.3097220154986,2.3154673257635,11.3164943427242,33.808600475891
"149",13,"4",235.893524931249,5.41978347339619,19.0202595457928,2.28895837386171,11.7727122676749,33.5870344109003
"150",13,"5",213.965900455927,5.34565486574695,19.9413833143165,2.23803985570874,12.5349884185282,33.0039375194466
"151",13,"6",206.682293892025,5.32300297751081,20.229981235141,2.21877293893901,12.8108061849343,32.7721828745273
"152",14,"1",278.038046424953,5.57470762457626,17.140173045626,2.3719571055687,10.4330121335992,34.4041758330389
"153",14,"11",267.512754305978,5.53556248360398,17.6137110001538,2.35177078558447,10.7631669062082,34.2109590002014
"154",14,"12",258.321216203503,5.50129002805178,18.0280158728178,2.33424722518349,11.0508028526625,34.0451232414567
"155",14,"13",148.482851244753,5.14711937911153,22.4909390742814,2.05871304015749,15.0668897257146,30.7935102902714
"156",14,"14",253.278955492835,5.48375839992209,18.244108440851,2.32311848985411,11.221151283609,33.9225466620541
"157",14,"2",264.863325155594,5.52664254720728,17.7246831157921,2.34557463962231,10.8545688520137,34.1362702897309
"158",14,"3",254.153789694601,5.48935652730804,18.1840913227426,2.32199696259169,11.2165296378673,33.8799787934382
"159",14,"4",239.246411238964,5.43127763720034,18.8780089388458,2.29655386203759,11.6576547065751,33.6718401538621
"160",14,"5",217.436049319728,5.35699911240306,19.7990207121961,2.24655997553363,12.4099857823896,33.1040131181597
"161",14,"6",210.208534556376,5.33438585647293,20.0865927884445,2.22760359747285,12.6821876115383,32.8769034776867
"162",15,"1",280.871367962078,5.58506051177681,17.0143276426289,2.37761158417001,10.3422556521113,34.4606337543263
"163",15,"11",269.44424359531,5.54227628380181,17.5309510054492,2.35603599184208,10.697718506687,34.2573918016427
"164",15,"12",259.683898103922,5.50582299580193,17.971422633579,2.33749955513756,11.0026484757632,34.0831484034269
"165",15,"13",152.185999167752,5.15750711820889,22.3541572535862,2.06985679933486,14.9141724538661,30.9353543004889
"166",15,"14",255.323156281662,5.49094285561271,18.1558240340389,2.32753841447285,11.1527497549511,33.9699265289862
"167",15,"2",267.776229266175,5.53701815647307,17.5976649990027,2.35170802291419,10.7584763568188,34.2005811417763
"168",15,"3",257.063857794182,5.49949138674036,18.0592291731848,2.32839977238635,11.1181097874993,33.949502022561
"169",15,"4",242.569762773194,5.44274448779408,18.7363599125093,2.30399416231176,11.544388983398,33.7542110431027
"170",15,"5",220.887003401361,5.36836329590895,19.6567170025123,2.25493423810084,12.2865715372581,33.2017360793028
"171",15,"6",213.715580583297,5.34579446031638,19.9432122325258,2.23628148865595,12.5552241778548,32.979156539663
"172",16,"1",283.665391301201,5.59531573703832,16.8898229912669,2.38313279061807,10.2532308045667,34.5152340780544
"173",16,"11",271.421661021856,5.5493479002522,17.4444769518067,2.36016599859629,10.6326205450432,34.2999238313375
"174",16,"12",260.840966167318,5.5097430729478,17.9227423498578,2.34017626745732,10.9623798503432,34.1133101969825
"175",16,"13",155.913430091185,5.1680922167095,22.2153397068752,2.0809193141898,14.7619701629274,31.0757376340202
"176",16,"14",257.452517260096,5.49845445727651,18.0636163943723,2.3321092221153,11.0817909128719,34.0186500944816
"177",16,"2",270.655271674627,5.54731867097002,17.4717223541994,2.35771575705178,10.6639818182912,34.2631206619457
"178",16,"3",259.945731328702,5.50958016547455,17.9351175921553,2.33467832487038,11.0211995297378,34.0171943247743
"179",16,"4",245.856172781879,5.45415534110449,18.5956557207377,2.31126642726877,11.4331323499554,33.8340286063839
"180",16,"5",224.319549464467,5.37974828885955,19.5144548823018,2.26316660424642,12.1646952000576,33.2971541672693
"181",16,"6",217.209185808366,5.35724509922573,19.7996255417964,2.24482372428241,12.4296770710818,33.0791478902415
"182",17,"1",286.41903983934,5.6054682875361,16.7667164170261,2.38851986460751,10.1659603433914,34.5679786233673
"183",17,"11",273.25038449848,5.55559283535731,17.3671040566539,2.36433758955347,10.5697638615846,34.3472663001118
"184",17,"12",261.607280720799,5.51149984884058,17.8978985209533,2.34295134764634,10.927220668012,34.1535434269103
"185",17,"13",159.65094973947,5.17883844091151,22.0749791538245,2.09185359242482,14.6109004744088,31.2140061588488
"186",17,"14",259.525229917499,5.50579049615061,17.9736479310185,2.33652944979862,11.0129848196384,34.0655586779684
"187",17,"2",273.499030503691,5.55754064753418,17.3469028954402,2.36359291205913,10.5711483096278,34.3238163360826
"188",17,"3",262.795498480243,5.51960906964991,17.81192592368,2.34082421640186,10.9259272605456,34.0829588569123
"189",17,"4",249.107153423071,5.46551154235027,18.455866031792,2.31837866592996,11.3237895031155,33.9114107031274
"190",17,"5",227.726229085251,5.3911273350743,19.3725612497765,2.27124159605605,12.0445974054195,33.3900972897105
"191",17,"6",220.677796352584,5.3686965660092,19.6563369928809,2.25320603976605,12.3059221789709,33.1766108914164
"192",18,"1",289.128962331741,5.61550359525936,16.6451772349393,2.39376889131651,10.0805238767175,34.6188447096131
"193",18,"11",275.325739072225,5.56313323506752,17.2753026310806,2.36853060567501,10.5030237062674,34.3901366826981
"194",18,"12",263.196219821971,5.51726347581871,17.8276967389444,2.34617293170698,10.8759601228666,34.1863845088355
"195",18,"13",163.395443153857,5.18973291558367,21.9332271065063,2.10265520046165,14.4610308577522,31.3500608321965
"196",18,"14",261.543213417282,5.51296889814837,17.8857372416855,2.34078989688947,10.9463632377393,34.1103694274566
"197",18,"2",276.308648321031,5.56768700409254,17.2231669498494,2.36934326903131,10.4799229627593,34.3827093617971
"198",18,"3",265.616441959763,5.52958885393354,17.6895192906015,2.34684547922299,10.8321721758219,34.1468799848952
"199",18,"4",252.315387067593,5.47678333284872,18.3173424792135,2.32531988068165,11.2165615306037,33.986277463518
"200",18,"5",231.104796895354,5.40249035981372,19.2311523146842,2.27915696550788,11.9263257344256,33.4805480925749
"201",18,"6",224.124067375887,5.38015559709433,19.5132547831128,2.26143727484145,12.1838400695707,33.271656514322
"202",19,"1",291.798280684614,5.62543255381281,16.5250713086759,2.39888671459721,9.99681379102939,34.6679001913119
"203",19,"11",277.388252171081,5.57070369028447,17.1833933019785,2.37260608093992,10.4372204723324,34.4301727022299
"204",19,"12",264.351899732233,5.52094868553514,17.7811028981174,2.34912125320989,10.8335855275334,34.2225590068349
"205",19,"13",167.146503799392,5.20077516585751,21.7900927169939,2.11332212030098,14.3123759209176,31.4838316851539
"206",19,"14",263.547507200753,5.5201464094719,17.7980016894395,2.3449643597745,10.8806965455231,34.1537838895941
"207",19,"2",279.080018237082,5.57774215953975,17.1007019931292,2.37495931794232,10.3904286288753,34.4397226257771
"208",19,"3",268.406559740918,5.53951080315463,17.567998949492,2.35273978928166,10.7399802216904,34.208938348015
"209",19,"4",255.484128202345,5.48797990205823,18.1799643222158,2.33209979318727,11.1113125819216,34.0587457575659
"210",19,"5",234.459078701693,5.41384606349131,19.0901046637802,2.28692665099989,11.8096983192744,33.5686916089658
"211",19,"6",227.544400383558,5.39160667080657,19.3705596519192,2.26951308121015,12.0635158915168,33.3642505138938
"212",20,"1",294.41499945723,5.63520856959601,16.4069557718548,2.4038526936092,9.9151869005551,34.7149734843663
"213",20,"11",279.36646649298,5.57771030955927,17.0974822176843,2.37681876264029,10.3716940003369,34.475126960882
"214",20,"12",266.232155015198,5.52759800896844,17.6995371078845,2.35313766836633,10.7711701998985,34.2654262185026
"215",20,"13",170.886768888406,5.21190878142965,21.6462852057819,2.12381130350873,14.1655508297815,31.6147519606103
"216",20,"14",265.504471196989,5.52716756227917,17.7122222265119,2.34902456545748,10.8167038478059,34.1958334612569
"217",20,"2",281.813818895643,5.58770503471736,16.9795092409667,2.38044666256389,10.302605412089,34.494947928248
"218",20,"3",271.166859929078,5.54937481810037,17.4473534554363,2.35851367519744,10.6492793495326,34.2692402620014
"219",20,"4",258.606461969894,5.49907164979155,18.0440768759008,2.33870977765874,11.0082172610719,34.1287744305017
"220",20,"5",237.770019539731,5.42512290107907,18.9502815521541,2.29451491532281,11.6953015479033,33.6541831855469
"221",20,"6",230.922997430887,5.40299092553188,19.2289632964765,2.27740328758677,11.945438968183,33.4540918704783
"222",21,"1",296.994568787089,5.64488433839321,16.2901775062947,2.40870215017573,9.83510678998103,34.7604545261216
"223",21,"11",281.237877370097,5.58421192360927,17.0173260133834,2.38095530724258,10.3084174099705,34.5206857116751
"224",21,"12",267.555460486322,5.53183716867196,17.6460138719575,2.35649043069169,10.7228210664855,34.3063270580653
"225",21,"13",174.641111593574,5.22320898264427,21.5008378347522,2.13419109466808,14.0195840709099,31.7436356459
"226",21,"14",267.457321066725,5.53422359788429,17.6261856768076,2.35301696029281,10.7533734640541,34.2366767360921
"227",21,"2",284.514675893762,5.59759305777735,16.8593786042037,2.38581390577835,10.2163078633972,34.5484572010924
"228",21,"3",273.896814806774,5.55917983442617,17.3275986353966,2.36416505226267,10.5600938947101,34.3277498170471
"229",21,"4",261.688101389492,5.5100749037232,17.9094664593489,2.3451666654714,10.9070439548272,34.1965796334739
"230",21,"5",241.045314119265,5.43634346391026,18.8113898917462,2.30194371174591,11.5828283021053,33.7372936743937
"231",21,"6",234.264796931539,5.41431898537891,19.0883117572304,2.28512661008485,11.8293702775312,33.541440504268
"232",22,"1",299.524143978868,5.65440380542372,16.1753873885377,2.41342034018895,9.7568957703294,34.8043126439712
"233",22,"11",283.269414785063,5.59174230551927,16.9261483055145,2.38488166818977,10.2443239072473,34.5583489570276
"234",22,"12",268.788286112317,5.53580178206178,17.5960154057474,2.35959567939597,10.6778153409616,34.3437601542708
"235",22,"13",178.384868143002,5.23459913207237,21.3547272694458,2.14439617272025,13.8753966342156,31.8696423704409
"236",22,"14",269.350082356347,5.54105935077201,17.5428243827938,2.35689029626818,10.6919497954392,34.276319077705
"237",22,"2",287.170045049935,5.60735187232444,16.7409423221586,2.39104618642803,10.1318530936686,34.6002074520486
"238",22,"3",276.585834274135,5.56887643095739,17.2092993641559,2.3696855918379,10.4726521826188,34.384504750494
"239",22,"4",264.719612751484,5.52094857614539,17.7766103877889,2.35145953072158,10.8080248070477,34.2621247483599
"240",22,"5",244.280524714141,5.4474860918562,18.6736747649974,2.30921068504226,11.4723620389387,33.8180562890749
"241",22,"6",237.558844261109,5.42554796127349,18.9491168073951,2.29266460274747,11.7156283312974,33.6261386267523
"242",23,"1",301.996971558836,5.66373803167553,16.0629229357758,2.41799887458314,9.68072738319547,34.8465162223062
"243",23,"11",285.479978904328,5.60003751136306,16.8260438133134,2.38903317821251,10.1757240096237,34.5971667161537
"244",23,"12",270.568843103199,5.54242091202296,17.5159339771019,2.36301420266995,10.6218942115172,34.3763061720258
"245",23,"13",182.113023664785,5.2460584765912,21.2081976531867,2.15441942960721,13.7331097896935,31.9926782936584
"246",23,"14",271.188452453322,5.54770757619349,17.4617801068118,2.36064169054149,10.6323807469198,34.3146087018776
"247",23,"2",289.774651288175,5.61695752823432,16.6244758874981,2.39613855919352,10.0493639462025,34.6502069633066
"248",23,"3",279.230048740773,5.57844497881881,17.0926758835875,2.37507412590194,10.3870234033018,34.4395593647066
"249",23,"4",267.695560138949,5.53166968160093,17.6457776194332,2.35758125353384,10.7113025558675,34.3253778537363
"250",23,"5",247.466411492256,5.45851658006969,18.5375504712204,2.31629792384273,11.3641923893342,33.8962914611602
"251",23,"6",240.807188088001,5.43668032039838,18.8113316731195,2.30002734641551,11.6040930828553,33.7083359142556
"252",24,"1",304.412104284267,5.6728796517924,15.9528606214885,2.42244052457027,9.60659286015815,34.8871404032638
"253",24,"11",287.609654906644,5.60802015989415,16.7296818044141,2.39304355057079,10.10968061302,34.6351832064906
"254",24,"12",271.442541178173,5.54513606874977,17.4813333661803,2.36532776984159,10.5889706952759,34.4049132536168
