"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"1418","Scenario 2",7,2,220.337878383268,3.55996408287273,19.754366880419,9.63980689495332,12.397077562641,33.1516536061489,4.0747829127263,4.07384558825771,0.719552157734913,251.873863402808,610.710884353741,297.547552222248,22.3648140107107
"1419","Scenario 2",7,3,212.58020328557,3.55054323579586,20.0627145130416,9.47011507948988,12.6613339039376,32.9659193754489,4.05941517942931,4.04222126378948,0.695919171391732,247.974837422203,609.947738457085,283.029449044364,22.2598060500796
"1420","Scenario 2",70,1,344.150273447677,3.71109331622055,14.7163914258402,12.4289840903917,8.5386778294199,35.9032563091646,4.31195744765063,4.55010579869163,1.11395956382514,352.695140686062,765.937585034014,459.820087981746,21.3815675206253
"1421","Scenario 2",70,2,344.896849942105,3.71207011675914,14.6761144289952,12.4314002432881,8.53235482222109,35.8785632398366,4.3126345412602,4.54962821270594,1.1188964873469,354.024778513533,767.14089955131,459.185092545314,21.3800477637864
"1422","Scenario 2",70,3,339.384459581705,3.70529940809088,14.9067796475851,12.3229042163702,8.69625113875487,35.7857993929712,4.30253283850001,4.52987484940756,1.09934367987762,349.183405955999,764.567071935157,443.301018506109,21.3851859892893
"1423","Scenario 2",71,1,345.397499348676,3.7126350378767,14.6627220262762,12.4544637429632,8.50560501099784,35.9198192154312,4.31412017118021,4.55377510178187,1.11860150916188,353.993741026198,768.333706035606,461.833225796291,21.3815675206253
"1424","Scenario 2",71,2,346.03907273122,3.71348134397832,14.6270688821305,12.4548811630471,8.50188278349435,35.8941726487263,4.31462328666684,4.55302559098173,1.12312085517624,355.242096504559,769.61608771168,461.017171691112,21.3808800115791
"1425","Scenario 2",71,3,340.58596247648,3.70678196461078,14.8554775846801,12.3475888907017,8.66348462080669,35.8031091493724,4.30464747880784,4.53357692947836,1.10373483016493,350.449299500651,766.985489940657,445.252100904626,21.3851859892893
"1426","Scenario 2",72,1,346.618429150384,3.71414475340239,14.6101087687576,12.4793080882337,8.47336356133882,35.9357215305346,4.31623148317965,4.55733980277238,1.1231644138968,355.273945505862,770.750687509046,463.833276053461,21.3815675206253
"1427","Scenario 2",72,2,347.157793638732,3.71486392687343,14.5789731689648,12.477804248319,8.47214429516738,35.9092171073227,4.31656652916363,4.55633135441973,1.12727297940088,356.441286799826,772.055532638587,462.83668570811,21.3808800115791
"1428","Scenario 2",72,3,341.759631386597,3.70823041502393,14.8053279056885,12.371656628948,8.63154244075114,35.8198708698829,4.30671035462759,4.53718025964619,1.10803317043213,351.695537704443,769.363999855261,447.189944019871,21.3851859892893
"1429","Scenario 2",73,1,347.812516066001,3.71562165236096,14.5585955124627,12.5035374636492,8.44193413740331,35.951042010527,4.3182919772525,4.5608050151042,1.12764088576252,356.535240049211,773.152840497901,465.821360220197,21.3829787234043
"1430","Scenario 2",73,2,348.251790599218,3.71621624532169,14.5318964229048,12.5001685297195,8.44314344110525,35.9237492507767,4.31846340786574,4.55954752537878,1.1313440327613,357.623664893617,774.489651179621,464.643109863238,21.3808800115791
"1431","Scenario 2",73,3,342.90652833261,3.70964601953193,14.7562928566229,12.3951393878373,8.60038229373711,35.8361312610431,4.30872391895317,4.5406908466558,1.11224066755369,352.922011253438,771.764140975539,449.119001479102,21.3851859892893
"1432","Scenario 2",74,1,348.981672275293,3.71706810605752,14.5080988228668,12.5271842342751,8.41126568490616,35.9657988595367,4.32030490348377,4.5641765503675,1.13203861178691,357.777269177884,775.577746417716,467.795862385338,21.3829787234043
"1433","Scenario 2",74,2,349.323145570994,3.71754091624548,14.4857425015019,12.5220039291339,8.41483478875362,35.9377678703024,4.32031704702591,4.56267834565936,1.13534362510623,358.787310102765,776.942545954552,466.437781074334,21.44442032132
"1434","Scenario 2",74,3,344.025939028803,3.71102791499825,14.7084001809682,12.41801801209,8.570028214633,35.8518686470565,4.31068671066469,4.54410566869017,1.11635545255103,354.128068569981,774.156136922854,451.034264815877,21.3851859892893
"1435","Scenario 2",75,1,350.12779617166,3.71848645633655,14.4585377353014,12.5502895430285,8.3813072275993,35.9800208612218,4.32227360248855,4.56746008380018,1.13636439709371,359.001406932986,777.974174989145,469.761453210707,21.4905196121002
"1436","Scenario 2",75,2,350.369867383123,3.71883546732914,14.4405987472708,12.5432702858851,8.38726743413401,35.951252713653,4.32212413028338,4.56571875981947,1.13926402268717,359.931866116659,779.366597915762,468.218457858196,21.44442032132
"1437","Scenario 2",75,3,345.119930525402,3.71237861483768,14.6615672339503,12.440342852339,8.5404140613315,35.8671359461239,4.31260279451422,4.54743299785414,1.12038364261515,355.314618251556,776.522322333189,452.938788784956,21.3851859892893
"1438","Scenario 2",76,1,351.247923143726,3.71987299454598,14.4100464740134,12.5728012456674,8.35212543613251,35.9936959410281,4.32419344685023,4.57064931741423,1.1406055576271,360.204656136923,780.36980026053,471.712390435306,21.4905196121002
"1439","Scenario 2",76,2,351.394613764655,3.72010312840942,14.3963591723814,12.564034333498,8.36035670776014,35.9642741186605,4.32388990241217,4.56867940655511,1.14311293534151,361.058779960921,781.791406136923,469.9901505556,21.44442032132
"1440","Scenario 2",76,3,346.190857215227,3.71370100931985,14.6156957324369,12.4621645331699,8.51147138874112,35.8819763754994,4.31447649407897,4.55068104161213,1.12433332183727,356.482137176147,778.876722391084,454.832386285779,21.385620205529
"1441","Scenario 2",77,1,352.341074938486,3.72122652644679,14.3626648676562,12.5946934204459,8.3237489024289,36.0068003574346,4.32606257883375,4.57374089925836,1.14475918123548,361.388844080185,782.791380807642,473.649821160401,21.5156679693154
"1442","Scenario 2",77,2,352.39628003329,3.72134250437054,14.3530757845094,12.5842796243593,8.33412410609428,35.9768361284147,4.32561279242872,4.57155863342103,1.14688511998506,362.167045447966,784.181274424663,471.749836317296,21.44442032132
"1443","Scenario 2",77,3,347.234919127225,3.71499045218943,14.5709414914994,12.4834001837852,8.48331704260807,35.896311038417,4.31630061752249,4.55383548075732,1.12819202474662,357.628569727891,781.214387031408,456.711572335109,21.385620205529
"1444","Scenario 2",78,1,353.411716746273,3.72255254311098,14.3162050723315,12.616061555067,8.29605095821255,36.019410436646,4.32788907733478,4.5767496556289,1.14884088381295,362.554330908959,785.173411492256,475.575537224968,21.5474381241858
"1445","Scenario 2",78,2,353.377936749168,3.72255742438413,14.310611378774,12.6040590913331,8.3084957362874,35.9889569874519,4.3272977467158,4.57436398979374,1.15059344551044,363.25782103054,786.587147199305,473.499929146542,21.44442032132
"1446","Scenario 2",78,3,348.255587639311,3.71625119779387,14.5271606790218,12.5041225936741,8.45584648437664,35.910205396809,4.31808162412297,4.5569089688281,1.13197156380833,358.755443551889,783.566257779708,458.579601833706,21.5201548704588
"1447","Scenario 2",79,1,354.457736937328,3.7238484285963,14.2707588169218,12.6368627121495,8.26908565623355,36.0315013307643,4.32966935208821,4.57966980769555,1.1528426408917,363.700053698075,787.557504704009,477.486566920373,21.5474381241858
"1448","Scenario 2",79,2,354.338192647272,3.72374615576314,14.2690277743855,12.6233471668316,8.28350520835491,36.0006267067268,4.32894250488966,4.57709209747964,1.15423223320412,364.331676219424,788.968544651903,475.238451280421,21.44442032132
"1449","Scenario 2",79,3,349.253161311333,3.71748359055297,14.4843441703904,12.5243427310665,8.42904503540488,35.9236780362502,4.31982030980815,4.55990357145375,1.1356721117722,359.865576494428,785.924482558981,460.437323405367,21.5201548704588
"1450","Scenario 2",8,1,220.644127370097,3.56029168457819,19.7488889775334,9.65089045164403,12.3726863319836,33.183800843214,4.07591679230392,4.0779218957819,0.719033629998303,251.189649334202,612.894347951947,296.137081574519,22.0211318569981
"1451","Scenario 2",8,2,223.228037993921,3.56345260182768,19.64270354674,9.70857589039433,12.2942749245052,33.2370255655662,4.08077835692423,4.08727727127441,0.727482997267929,252.638541431466,613.020357504704,300.79299015183,22.3648140107107
"1452","Scenario 2",8,3,215.462290345926,3.55401816341938,19.9519444545843,9.53955810492178,12.5577882083237,33.0534613956236,4.06543729486198,4.05577777507395,0.703678901132412,248.468598603271,612.265917643653,286.144430098869,22.3116948907222
"1453","Scenario 2",80,1,355.470663337675,3.72510360978796,14.2267058518901,12.6569454281629,8.24305151627538,36.0430242459662,4.33138987592828,4.58248171402508,1.1567290315227,364.819873932552,789.921953249385,479.386993669548,21.5474381241858
"1454","Scenario 2",80,2,355.271369662759,3.72490165408939,14.2285731794348,12.6420305313995,8.25929511343878,36.0117848904055,4.33053753143525,4.57972793719268,1.15777951379968,365.38274822695,791.350611521204,476.966726239417,21.4649370386452
"1455","Scenario 2",80,3,350.220111267911,3.71867839273862,14.4428055339762,12.5438988378314,8.40313383200179,35.936591122985,4.32150281980357,4.56279317479592,1.13926797377545,360.950039079462,788.233785641916,462.281761044658,21.5201548704588
"1456","Scenario 2",81,1,356.471849724996,3.72634458391795,14.1831119820761,12.6767223157219,8.21740782475655,36.0541974658715,4.33308650908333,4.58524305805083,1.16058354987115,365.923570741062,792.301849037487,481.277155382752,21.5474381241858
"1457","Scenario 2",81,2,356.192735417571,3.72604272512833,14.1886007152114,12.6604374013521,8.23544404149731,36.0226769138048,4.33211005948797,4.58231963057155,1.16128940507671,366.418221052251,793.719572297004,478.687923687237,21.5740700535533
"1458","Scenario 2",81,3,351.176808329715,3.71986070088465,14.4016809246343,12.563209346969,8.37754281534552,35.9492570040623,4.32316547781927,4.56564324460951,1.14283251184323,362.017708206687,790.545578231292,464.117757655367,21.5201548704588
"1459","Scenario 2",82,1,357.448835359676,3.72755584233936,14.1405293733091,12.6959618199223,8.19245764923232,36.0649226308731,4.33473886679285,4.58792270556628,1.16435571394206,367.009975720075,794.657030684614,483.154160626647,21.5474381241858
"1460","Scenario 2",82,2,357.09002826024,3.7271542388914,14.149633949513,12.6783093671633,8.21228319766961,36.0331223441369,4.33363852978003,4.58482999964016,1.16471743573181,367.437030829353,796.089405123752,480.396029285309,21.5740700535533
"1461","Scenario 2",82,3,352.111268490375,3.72101568253635,14.3614888637511,12.5820446163162,8.35259042471709,35.9615362200441,4.32478769953572,4.56841867032796,1.14631982490341,363.069669850919,792.857830366189,465.939925805258,21.5201548704588
"1462","Scenario 2",83,1,358.400888551165,3.72873646690778,14.098991579134,12.7146507580481,8.1682162969171,36.0751983366526,4.33634584596005,4.59051938007981,1.16804233911326,368.076867129831,797.027641482125,485.018632411291,21.5474381241858
"1463","Scenario 2",83,2,357.965668403532,3.72823920420288,14.1115661467157,12.6956919226911,8.18975275683779,36.0431424060225,4.33512694241201,4.58726530479353,1.1680732923789,368.438706976408,798.439654798089,482.094321055036,21.5740700535533
"1464","Scenario 2",83,3,353.025716710088,3.72214613195432,14.322126969132,12.6004375787099,8.32822763623514,35.9734289490557,4.32637284676091,4.57112400937528,1.14974006259348,364.105389853814,795.148588797221,467.751214477164,21.5201548704588
"1465","Scenario 2",84,1,359.330277898393,3.72988926685993,14.0584002277014,12.7328335793205,8.14462452050464,36.0850510815433,4.3379113255197,4.59303957883831,1.17165210413068,369.126592705167,799.359950788826,486.867937639143,21.5679548415111
"1466","Scenario 2",84,2,358.822080981329,3.72930055941971,14.0743019268076,12.7126460329273,8.16777232817896,36.0528063617166,4.33658019687568,4.5896359599456,1.17136377702405,369.425921732523,800.764090316978,483.784505830818,21.5740700535533
"1467","Scenario 2",84,3,353.92041283109,3.72325234584203,14.2835877605685,12.6183989584722,8.30444120263326,35.9849539026904,4.32792164936973,4.57376123843332,1.15309323163065,365.123430525402,797.448704588218,469.553126979882,21.5201548704588
"1468","Scenario 2",85,1,360.24039314662,3.73101840636666,14.0186133780602,12.7505848849261,8.12158558015384,36.0945422963333,4.33944148580565,4.59549467677373,1.17519663391083,370.159438703141,801.705481980026,488.707871575881,21.5679548415111
"1469","Scenario 2",85,2,359.662045520336,3.73034180364187,14.0377121233791,12.7292140613109,8.14628429625981,36.0621107616145,4.33800238514599,4.59194692307765,1.17460173038122,370.398334780721,803.09772398321,485.469093137982,21.5740700535533
"1470","Scenario 2",85,3,354.796902627008,3.72433623098982,14.245805322096,12.635961003964,8.2811889926868,35.996133976077,4.3294368337574,4.57633511406779,1.15638494149913,366.124680633956,799.726754957302,471.343448341081,21.5201548704588
"1471","Scenario 2",86,1,361.127392893328,3.73211911920285,13.9797990176134,12.767829639696,8.09919653549242,36.1036320785583,4.34092987356506,4.59787435317651,1.17866096413099,371.17341051527,804.032052395426,490.531328978934,21.5679548415111
"1472","Scenario 2",86,2,360.48185337965,3.73135826432675,14.0019696530184,12.7453417516121,8.12536521766337,36.071063135725,4.33938808331625,4.59419159614577,1.17776978933609,371.353219858156,805.420194673614,487.14237325955,21.5740700535533
"1473","Scenario 2",86,3,355.655097192068,3.72539765850739,14.2087863492666,12.6531230123102,8.25846693512062,36.0069779444248,4.33091847119791,4.57884659087484,1.15961427939308,367.112292046606,801.976476335215,473.122672170681,21.5201548704588
"1474","Scenario 2",87,1,361.99640588363,3.73319772566663,13.941739390211,12.7846782678751,8.07731699916738,36.1124014369393,4.342385599729,4.60019453804206,1.18206334786232,372.171909863946,806.374515125199,492.347285768094,21.5679548415111
"1475","Scenario 2",87,2,361.283892169634,3.73235290082181,13.9669705696293,12.7610737636786,8.10495276093687,36.0796893294922,4.34074135318186,4.59637689675401,1.18087728651848,372.294058944855,807.722050948039,488.81008762837,21.5740700535533
"1476","Scenario 2",87,3,356.496694709799,3.72643876094057,14.1724527226069,12.6699148150579,8.23623985073453,36.017488990787,4.33236911713917,4.58129875398179,1.16278874215231,368.082920031842,804.270292372268,474.892679602877,21.5201548704588
"1477","Scenario 2",88,1,362.847311586337,3.73425412991238,13.9044316517309,12.8011141409626,8.05596273522518,36.1208139673184,4.34380785368007,4.602452415041,1.18540554627852,373.154388189318,808.693598928933,494.153288181314,21.5679548415111
"1478","Scenario 2",88,2,362.066447387466,3.73332357983213,13.9327907598752,12.7763769469853,8.08508823787059,36.0879749130984,4.34205938859066,4.5984986457935,1.18391736214534,373.219024026632,810.048903603995,490.468504046089,21.5776161528441
"1479","Scenario 2",88,3,357.322516717325,3.72746056020412,14.136768124083,12.6863531959167,8.2144882464226,36.0276745961878,4.33379011570343,4.58369351761148,1.16591156002468,369.038871508178,806.512943262411,476.653679119605,21.5406715877841
"1480","Scenario 2",89,1,363.679443081488,3.73528746351199,13.8679111543941,12.8171317576598,8.03513936351685,36.1288883151165,4.34519599715811,4.60464851723983,1.18868345100989,374.121840353163,811.023740772905,495.947192004752,21.5679548415111
"1481","Scenario 2",89,2,362.831453575047,3.73427268081421,13.8993487721988,12.791293939092,8.06571752289889,36.0959533757032,4.34334567916944,4.60056309513218,1.18689672631715,374.128632074106,812.335913301491,492.118532080327,21.5776161528441
"1482","Scenario 2",89,3,358.134809198147,3.72846581029115,14.1016392784747,12.7024828927191,8.19314386817828,36.0375751487558,4.33518563731704,4.5860391961127,1.16899054335957,369.98184867564,808.761571862788,478.407496784218,21.5658199449993
"1483","Scenario 2",9,1,223.476074974671,3.56370856691794,19.6396821438069,9.71868835698834,12.2716740897042,33.2684768552871,4.08180797422971,4.09116300881633,0.726745897077675,252.106514799537,615.263127804313,299.371538786884,22.041178173397
"1484","Scenario 2",9,2,226.123024895064,3.56694947286072,19.530472102926,9.77729087861942,12.1921588210431,33.3212460137224,4.08675442324524,4.1005835102374,0.735505604797252,253.671750108554,615.371956867853,304.10928939339,22.3918077869446
"1485","Scenario 2",9,3,218.345898067738,3.5574973200268,19.8407539684336,9.60889748525947,12.4550107346419,33.1398296832271,4.07143460505971,4.06919839366337,0.711516135969396,249.268853560573,614.629656969171,289.322168998703,22.4089593284122
"1486","Scenario 2",90,1,364.489252098712,3.73629326204358,13.8323424204181,12.8326774835463,8.01492151469572,36.1366277014616,4.34654477299416,4.60677626668556,1.1918807091305,375.068284954407,813.308702417137,497.731132318203,20.971812129107
"1487","Scenario 2",90,2,363.572538645245,3.73519228954655,13.8669244785736,12.805702556485,8.04699977551848,36.103563888191,4.34458961106584,4.60255348411163,1.1897902152811,375.017590389347,814.615240990013,493.760937122727,20.98147344044
"1488","Scenario 2",90,3,358.919868541033,3.72943761393098,14.0676495126708,12.7180224276508,8.17258465659918,36.0469866758996,4.33653141167309,4.58829257721926,1.17197592527998,370.902154689535,810.999352294109,480.14985175632,20.9696772325952
"1489","Scenario 2",91,1,365.286165798234,3.73728326913558,13.7973061110333,12.8479239302764,7.99508252347074,36.1440997527752,4.34786948266635,4.60885870284695,1.19503593922607,376.000902735562,815.612469243016,499.50349516069,20.971812129107
"1490","Scenario 2",91,2,364.30240588363,3.73609815784468,13.8349638360444,12.8198505298643,8.02861032379925,36.1109435299775,4.34581265032008,4.60450475536986,1.19264707402395,375.892998516428,816.887349833551,495.394268116239,20.98147344044
"1491","Scenario 2",91,3,359.702479302359,3.73040649521797,14.033749337776,12.7334931132669,8.15211962035524,36.0563037046659,4.33787174275294,4.5905332958922,1.17495606808181,371.811096902591,813.220932841222,481.883547691174,20.9696772325952
"1492","Scenario 2",92,1,366.066504052685,3.73825287758426,13.7629693686143,12.8628079115633,7.97570462837398,36.1512922733347,4.34916442077817,4.61088812111125,1.19813322382734,376.919236756405,817.895306846143,501.266923056641,20.971812129107
"1493","Scenario 2",92,2,365.018251338833,3.73698680821266,13.8035892352793,12.8336837677775,8.01062087304498,36.1180627426454,4.3470100651662,4.60640918775045,1.19545638475906,376.75635330728,819.153727022724,497.024333114328,20.98147344044
"1494","Scenario 2",92,3,360.467447676943,3.73135370486227,14.0005877102315,12.7485820567561,8.13216209626253,36.0653068190372,4.3391798997095,4.59271454470634,1.17787543686779,372.705125705601,815.435898827616,483.606488457116,20.9696772325952
"1495","Scenario 2",93,1,366.828228904328,3.73919956082649,13.729421006987,12.8772892348388,7.95683987470941,36.1581828915079,4.35042614056009,4.61285893852357,1.2011647016857,377.819532240556,820.180109277754,503.015988816571,20.971812129107
"1496","Scenario 2",93,2,365.71807280359,3.73785572534789,13.772892927913,12.8471707815322,7.99307435893331,36.1249206615336,4.34817884555061,4.60826290523558,1.19820908984235,377.605547365755,821.415667969315,498.645843450899,20.98147344044
"1497","Scenario 2",93,3,361.224005065856,3.73229069155687,13.9677617166745,12.7634672834615,8.11247585399472,36.0740932189713,4.34047146142372,4.59486172030871,1.18076997302377,373.590336191924,817.661014618613,485.323659915323,20.9696772325952
"1498","Scenario 2",94,1,367.574450499349,3.74012717755217,13.6965250515861,12.8914271233485,7.93840889710577,36.1648034809436,4.35165987809497,4.61477972091445,1.20414256931049,378.708453140831,822.439875524678,504.755601040269,20.971812129107
"1499","Scenario 2",94,2,366.402830185266,3.73870611538256,13.7428306508398,12.8603250281339,7.97594953220719,36.1315171055783,4.34932044195849,4.6100679670141,1.20090963450018,378.441454334925,823.664079461572,500.262441113934,20.98147344044
"1500","Scenario 2",94,3,361.963445759155,3.73320666856983,13.935649814478,12.7779783782721,8.09328607446142,36.0825647777315,4.3417316223466,4.59695037680496,1.18360619303794,374.460902156607,819.882099435519,487.031663670518,20.9696772325952
"1501","Scenario 2",95,1,368.306990555797,3.74103793941001,13.6642091887634,12.9052698177158,7.92035402081153,36.1712046792181,4.35286924583513,4.61665765247343,1.20707191711428,379.583011760023,824.724623679259,506.488702858072,20.971812129107
"1502","Scenario 2",95,2,367.071673614126,3.73953687722255,13.7134466137129,12.8731428990931,7.95925710107085,36.1378738677307,4.3504339500981,4.61182416662389,1.20355273452023,379.264412469243,825.891673903604,501.870071592446,20.98147344044
"1503","Scenario 2",95,3,362.688989976842,3.7341055790514,13.9041190902852,12.7921884900898,8.07449721907601,36.0907868486106,4.34296639419681,4.59899191574343,1.18639465704853,375.320224453611,822.091301201332,488.733473464623,20.9696772325952
"1504","Scenario 2",96,1,369.021328086554,3.74192621196209,13.6326749049778,12.9187354354056,7.90278344733953,36.1773557372272,4.35404693256872,4.61848176835962,1.20993410498233,380.4427303879,826.977847734839,508.208432407423,20.971812129107
"1505","Scenario 2",96,2,367.727798306557,3.74035198092193,13.6846002433629,12.8856839792878,7.9429170338236,36.1440198453471,4.35152468029033,4.61353998204872,1.20615114201389,380.074353524388,828.131668837748,503.472942332711,20.98147344044
"1506","Scenario 2",96,3,363.40070845998,3.73498752180294,13.8731647839194,12.8060962700476,8.05611023463129,36.0987534490788,4.34417577428338,4.60098604103855,1.18913609604597,376.166925640469,824.274207555363,490.426378145749,20.9696772325952
"1507","Scenario 2",97,1,369.721692430164,3.74279726964899,13.6017331858111,12.9318988272841,7.88559640098799,36.1832828626992,4.35519974319889,4.62026226985884,1.21274676259854,381.289316833116,829.235486322188,509.918347176979,20.971812129107
"1508","Scenario 2",97,2,368.370190693299,3.74115016288255,13.6563367722077,12.8979293481883,7.92695319009211,36.1499482920226,4.35259100298213,4.61521307120576,1.20870070248399,380.87249421045,830.370502243451,505.069090807498,20.98147344044
"1509","Scenario 2",97,3,364.101455094804,3.73585605840019,13.8426589780626,12.8197545797018,8.03805909411008,36.1064819459997,4.34536431195388,4.60293916301161,1.19184234214692,377.003790961065,826.462501809234,492.11466805691,20.9696772325952
"1510","Scenario 2",98,1,370.4090623824,3.74365233896997,13.5713394058656,12.9447747289753,7.8687704682107,36.1889879738066,4.35632919272628,4.62200138294179,1.21551427251999,382.122237661022,831.492752207266,511.620633812374,20.971812129107
"1511","Scenario 2",98,2,369.000932081343,3.74193401273219,13.6285640885942,12.909917747378,7.91131470098086,36.1556762159543,4.35363633379497,4.61684869903132,1.2112098274477,381.658939426835,832.560667245622,506.659510550877,21.0066217976552
"1512","Scenario 2",98,3,364.789106057317,3.73670853387445,13.8126975457932,12.8331234814737,8.02039096883721,36.1139610563489,4.34652867538543,4.60484684544602,1.19450449507118,377.827430489217,828.623183528731,493.795143566972,20.9696772325952
"1513","Scenario 2",99,1,371.079591728181,3.74448659896849,13.5416691310507,12.9573018922174,7.85239169646899,36.1944632310231,4.35742936545604,4.62369090518523,1.21821957092525,382.942099869735,833.727833260964,513.312351113334,20.971812129107
"1514","Scenario 2",99,2,369.619590063685,3.74270298580901,13.6013023338787,12.9216426682117,7.89601045683624,36.1612042998313,4.35466003908618,4.61844610341577,1.21367650471203,382.433847698654,834.756491532783,508.244741807389,21.0066217976552
"1515","Scenario 2",99,3,365.463051273701,3.73754413582598,13.7833155450069,12.8462038794172,8.00310721777533,36.1212196985031,4.34766847448572,4.60671021161943,1.19711797887917,378.640764256767,830.8002424374,495.467732446763,20.9696772325952
"1516","Scenario 3",0,1,239.154498588797,3.582905376858,18.9927689604526,10.0679378976533,11.8028234952231,33.5850141264545,4.11113359183111,4.14762924606448,0.77852234400768,260.749451331596,598.594941380808,344.991306886393,21.8670574612824
"1517","Scenario 3",0,2,239.154498588797,3.582905376858,18.9927689604526,10.0679378976533,11.8028234952231,33.5850141264545,4.11113359183111,4.14762924606448,0.77852234400768,260.749451331596,598.594941380808,344.991306886393,21.8670574612824
"1518","Scenario 3",0,3,239.154498588797,3.582905376858,18.9927689604526,10.0679378976533,11.8028234952231,33.5850141264545,4.11113359183111,4.14762924606448,0.77852234400768,260.749451331596,598.594941380808,344.991306886393,21.8670574612824
"1519","Scenario 3",1,1,242.251232450427,3.5866555922304,18.8712576375275,10.1401870860719,11.6965379941418,33.6696387071511,4.11741374847786,4.16131621083942,0.787435359528769,261.658702091475,601.033626429295,348.667724189536,21.8670574612824
"1520","Scenario 3",1,2,242.251232450427,3.5866555922304,18.8712576375275,10.1401870860719,11.6965379941418,33.6696387071511,4.11741374847786,4.16131621083942,0.787435359528769,261.658702091475,601.033626429295,348.667724189536,21.8670574612824
"1521","Scenario 3",1,3,242.251232450427,3.5866555922304,18.8712576375275,10.1401870860719,11.6965379941418,33.6696387071511,4.11741374847786,4.16131621083942,0.787435359528769,261.658702091475,601.033626429295,348.667724189536,21.8670574612824
"1522","Scenario 3",10,1,181.774506115212,3.51349068165847,21.2331267242194,8.71959936335054,13.7965736198991,31.9801056117001,3.99397284721157,3.89143144337643,0.61589216334681,226.956514582429,611.795133159647,217.589414645264,22.2862208713273
"1523","Scenario 3",10,2,206.014676147055,3.54278454836309,20.2912758066402,9.29241243362288,12.9436568165549,32.6723706487895,4.04378935640177,4.00057673043126,0.683604994986964,241.425273302938,614.836300477638,264.325951228677,22.4139889998553
"1524","Scenario 3",10,3,187.43861604429,3.52017767915179,21.0369215990776,8.85220056354238,13.5366836507383,32.2112719857683,4.0074334596747,3.9261740820976,0.62740123451426,230.408851461861,612.335992907801,228.085193841594,22.0365827181937
"1525","Scenario 3",100,1,344.314155992184,3.71125213776893,14.7159514263939,12.443917567304,8.52393869108586,35.9340858636627,4.31273762631635,4.55262275220029,1.11275612319125,360.362290418295,811.875716456796,412.059908924588,21.0223983210305
"1526","Scenario 3",100,2,361.128884968881,3.73216260886965,13.9734418828691,12.7564452648336,8.10886247417061,36.0763066374583,4.34046319058474,4.59599363306872,1.18041698950723,375.454128057606,827.94146765089,466.952691946763,21.1243305832971
"1527","Scenario 3",100,3,349.018778404979,3.71703542196644,14.5183718938948,12.5464117567418,8.39056766013436,36.0167746685129,4.32127143299434,4.56822750648802,1.12905006117008,364.662321139094,817.31985453756,424.328823757271,21.0114343609784
"1528","Scenario 3",11,1,184.536716239687,3.5167964637352,21.1306827956429,8.78710095270742,13.68859248529,32.0760375468394,4.0000310382535,3.90589113631543,0.622599704589888,227.279979953684,613.970321320017,220.079561946934,22.3945940078159
"1529","Scenario 3",11,2,208.921051888841,3.54628303781242,20.1804370275081,9.36190124449488,12.8368222767286,32.7628044625803,4.04992927572647,4.014635089617,0.691297371885686,242.364394666377,617.111054421769,267.503654789077,22.4139889998553
"1530","Scenario 3",11,3,190.304777536547,3.52361298815141,20.9298488217078,8.92235734792071,13.4267274195804,32.3088300087405,4.01366341726331,3.94094698845456,0.634496064750348,230.919471160805,614.491391663048,230.806606520858,22.0377406281662
"1531","Scenario 3",12,1,187.276937111015,3.52007793156251,21.0287518426674,8.85403193337566,13.5822128924774,32.1702810912879,4.00601791651929,3.92012057208072,0.62931089428228,227.855935808366,616.131715877841,222.573801634479,22.3945940078159
"1532","Scenario 3",12,2,211.811257309307,3.5497643620393,20.0698674592262,9.43088327339334,12.7313851181558,32.8515930152948,4.05600837503875,4.02848221591232,0.69901668911375,243.493725322044,619.441210739615,270.702337491815,22.4345057171805
"1533","Scenario 3",12,3,193.153650781589,3.52702983461243,20.8230805807142,8.9920244425714,13.3182489930291,32.4047180273824,4.01982955530827,3.95549652382622,0.641614054181182,231.670181393834,616.690454479664,233.542291535025,22.0385728759589
"1534","Scenario 3",13,1,189.996820089738,3.52333699587217,20.9272825325551,8.92042670192594,13.477341650686,32.2629162226754,4.01193784000159,3.93413196149509,0.636028228312111,228.636121254885,618.2968591692,225.069867225149,22.3945940078159
"1535","Scenario 3",13,2,214.673891084093,3.55321470782093,19.9600153735692,9.49908429472168,12.6277297137807,32.9384199902884,4.06200359527698,4.04206816280866,0.706730390163259,244.770809198147,621.779027355623,273.899014372919,22.4345057171805
"1536","Scenario 3",13,3,195.972687653785,3.53041308322895,20.7171000648552,9.06089806303824,13.2116952645635,32.4985541571164,4.02590569510475,3.96976334714483,0.648721330843584,232.610209436966,618.843541033435,236.276029278766,22.1461137646548
"1537","Scenario 3",14,1,192.694481618179,3.52657138042801,20.826348048779,8.9862308012853,13.3740379889056,32.3538765618485,4.01778688216249,3.94791579792197,0.642746967144989,229.581052250688,620.510214937039,227.556201117535,22.3957519177884
"1538","Scenario 3",14,2,217.506315168621,3.55663070219156,19.8510112160526,9.56643994826852,12.5258772455222,33.0232900466214,4.06791163416685,4.05539153421702,0.714426096792124,246.163012881748,624.112613981763,277.083334672337,22.4345057171805
